Country Name,Country ISO3 Code,Year,Region (Politico-Geographic 6-Category),Deliberative Democracy Index (D),Egalitarian Democracy Index (D),Electoral Democracy Index (D),Liberal Democracy Index (D),Participatory Democracy Index (D),Civil Society Participation Index (D),Clean Elections Index (D),CSO Entry and Exit (C),CSO Repression (C),Deliberative Component Index (D),Distinct Party Platforms (C),Egalitarian Component Index (D),Elected Officials Index (D),Elections Multiparty (C),Equal Access Index (D),Equal Distribution of Resources Index (D),Equal Protection Index (D),Executive Oversight (C),Executive Respects Constitution (C),Gov. Censorship Effort — Media (C),Harassment of Journalists (C),Legislative Constraints on Executive Index (D),Legislative Party Cohesion (C),Legislature Opposition Parties (C),Media Bias (C),Media Self-Censorship (C),Opposition Parties Autonomy (C),Participatory Component Index (D),Party Ban (C),Party Branches (C),Party Linkages (C),Party Organizations (C),Print/Broadcast Media Critical (C),Print/Broadcast Media Perspectives (C),Rigorous & Impartial Public Administration (C),Social Class Equality (Civil Liberty) (C),Social Group Equality (Civil Liberty) (C),Transparent Laws with Predictable Enforcement (C)
Republic of the Congo,COG,1966,4.000,0.153,0.092,0.132,0.093,0.133,0.377,0.000,-0.735,-1.357,0.527,-1.647,0.304,0.000,,0.382,0.184,0.312,,-0.022,0.649,-0.795,,1.597,,0.152,-0.029,-1.683,0.455,-2.115,-1.257,-1.016,-0.145,-0.964,0.101,-0.010,-0.246,0.028,-0.485
Republic of the Congo,COG,1967,4.000,0.153,0.092,0.132,0.093,0.133,0.377,0.000,-0.735,-1.357,0.527,-1.647,0.304,0.000,,0.382,0.184,0.312,,-0.022,0.770,-0.795,,1.597,,0.152,-0.029,-1.683,0.455,-2.115,-1.257,-1.016,-0.145,-0.964,0.101,-0.010,-0.246,0.028,-0.485
Republic of the Congo,COG,1968,4.000,0.074,0.058,0.088,0.057,0.070,0.154,0.000,-2.151,-1.783,0.255,-2.511,0.203,0.000,,0.237,0.143,0.172,0.411,-1.481,-1.743,-1.690,0.356,1.597,-0.897,-1.375,-1.232,-1.683,0.248,-3.129,-1.257,-1.016,-2.439,-1.436,-0.578,-1.650,-0.761,-0.745,-1.225
Republic of the Congo,COG,1969,4.000,0.073,0.056,0.088,0.056,0.067,0.122,0.000,-2.151,-1.573,0.258,-2.511,0.195,0.000,,0.202,0.165,0.166,0.411,-1.481,-1.743,-1.690,0.387,1.597,,-1.375,-1.232,-1.683,0.234,-3.129,-1.257,-1.147,-2.439,-1.436,-0.578,-1.650,-0.761,-0.869,-1.225
Republic of the Congo,COG,1970,4.000,0.073,0.056,0.087,0.024,0.065,0.116,0.000,-2.151,-1.573,0.256,-2.511,0.195,0.000,,0.202,0.165,0.166,,-1.481,-1.743,-1.690,,1.597,,-1.375,-1.232,-3.226,0.230,-3.129,-1.546,-1.147,-3.040,-1.436,-0.578,-1.650,-0.761,-0.869,-1.225
Republic of the Congo,COG,1971,4.000,0.073,0.055,0.087,0.024,0.064,0.116,0.000,-2.151,-1.573,0.256,-2.511,0.190,0.000,,0.190,0.165,0.166,,-1.481,-1.743,-1.690,,1.597,,-1.375,-1.232,-3.226,0.226,-3.129,-1.546,-1.147,-3.040,-1.436,-0.578,-1.650,-0.761,-0.869,-1.225
Republic of the Congo,COG,1972,4.000,0.073,0.055,0.087,0.024,0.063,0.116,0.000,-2.151,-1.573,0.256,-2.511,0.190,0.000,,0.190,0.165,0.166,,-1.481,-1.743,-1.690,,1.597,,-1.375,-1.232,-3.226,0.222,-3.129,-1.546,-1.147,-3.040,-1.436,-0.578,-1.650,-0.761,-0.869,-1.225
Republic of the Congo,COG,1973,4.000,0.075,0.057,0.100,0.030,0.071,0.116,0.093,-2.151,-1.573,0.256,-2.511,0.190,0.000,-1.325,0.190,0.165,0.166,-0.417,-1.481,-1.528,-1.690,0.084,1.597,-1.560,-1.375,-1.232,-3.226,0.242,-3.129,-1.546,-1.147,-3.040,-1.436,-0.578,-1.650,-0.761,-0.869,-1.225
Republic of the Congo,COG,1974,4.000,0.077,0.058,0.111,0.036,0.072,0.116,0.178,-2.151,-1.573,0.256,-2.511,0.190,0.000,-1.325,0.190,0.165,0.166,-0.417,-1.481,-1.528,-1.690,0.084,1.597,-1.560,-1.375,-1.232,-3.226,0.242,-3.129,-1.546,-1.147,-3.040,-1.436,-0.578,-1.650,-0.761,-0.869,-1.225
Republic of the Congo,COG,1975,4.000,0.076,0.058,0.112,0.036,0.072,0.116,0.178,-2.151,-1.573,0.256,-2.511,0.190,0.000,-1.325,0.190,0.165,0.166,-0.417,-1.481,-1.528,-1.690,0.084,1.597,-1.560,-1.375,-1.232,-3.226,0.242,-3.129,-1.546,-1.147,-3.040,-1.147,-0.578,-1.650,-0.761,-0.869,-1.225
Republic of the Congo,COG,1976,4.000,0.077,0.058,0.114,0.036,0.073,0.116,0.178,-2.151,-1.573,0.256,-2.511,0.186,0.000,-1.325,0.190,0.165,0.165,-0.417,-1.481,-1.528,-1.690,0.084,1.597,-1.560,-1.375,-1.232,-3.226,0.242,-3.129,-1.546,-1.147,-3.040,-1.147,-0.393,-1.650,-0.761,-0.869,-1.225
Republic of the Congo,COG,1977,4.000,0.070,0.054,0.090,0.024,0.069,0.116,0.000,-2.151,-1.573,0.245,-2.511,0.184,0.000,,0.190,0.163,0.165,,-1.481,-1.528,-1.690,,1.597,,-1.375,-1.232,-3.226,0.242,-3.129,-1.546,-1.147,-3.040,-1.147,-0.393,-1.650,-0.761,-0.869,-1.225
Republic of the Congo,COG,1978,4.000,0.070,0.052,0.089,0.022,0.069,0.137,0.000,-1.620,-1.573,0.245,-2.511,0.179,0.000,,0.190,0.163,0.147,,-1.481,-1.528,-1.690,,1.597,,-1.375,-1.232,-3.226,0.244,-3.129,-1.546,-1.147,-3.040,-1.147,-0.393,-1.920,-0.938,-0.869,-1.072
Republic of the Congo,COG,1979,4.000,0.070,0.055,0.100,0.029,0.107,0.137,0.092,-1.620,-1.573,0.243,-2.511,0.181,0.000,-1.238,0.190,0.164,0.147,-0.416,-1.481,-1.528,-1.690,0.120,1.597,-1.554,-1.375,-1.475,-3.226,0.381,-3.129,-1.546,-1.147,-3.040,-1.147,-0.393,-1.920,-0.938,-0.869,-1.072
Republic of the Congo,COG,1980,4.000,0.073,0.057,0.114,0.033,0.109,0.137,0.189,-1.620,-1.573,0.243,-2.511,0.181,0.000,-1.238,0.190,0.164,0.147,-0.416,-1.481,-1.528,-1.690,0.075,1.597,-1.554,-1.375,-1.475,-3.226,0.381,-3.129,-1.546,-1.147,-3.040,-1.147,-0.393,-1.920,-0.938,-0.869,-1.072
Republic of the Congo,COG,1981,4.000,0.075,0.057,0.114,0.033,0.109,0.137,0.189,-1.620,-1.573,0.247,-2.511,0.181,0.000,-1.238,0.190,0.164,0.147,-0.416,-1.481,-1.528,-1.690,0.075,1.597,-1.554,-1.375,-1.475,-3.226,0.381,-3.129,-1.546,-1.147,-3.040,-1.147,-0.393,-1.920,-0.938,-0.869,-1.072
Republic of the Congo,COG,1982,4.000,0.077,0.057,0.114,0.033,0.109,0.137,0.189,-1.620,-1.573,0.249,-2.511,0.183,0.000,-1.238,0.190,0.167,0.147,-0.416,-1.481,-1.528,-1.690,0.075,1.597,-1.554,-1.375,-1.475,-3.226,0.381,-3.129,-1.546,-1.147,-3.040,-1.147,-0.393,-1.920,-0.938,-0.869,-1.072
Republic of the Congo,COG,1983,4.000,0.077,0.057,0.114,0.033,0.109,0.137,0.189,-1.620,-1.573,0.249,-2.511,0.183,0.000,-1.238,0.190,0.167,0.147,-0.416,-1.481,-1.528,-1.690,0.075,1.597,-1.554,-1.375,-1.475,-3.226,0.381,-3.129,-1.546,-1.147,-3.040,-1.147,-0.393,-1.920,-0.938,-0.869,-1.072
Republic of the Congo,COG,1984,4.000,0.077,0.057,0.114,0.033,0.108,0.137,0.187,-1.620,-1.573,0.249,-2.511,0.186,0.000,-1.240,0.196,0.167,0.147,-0.416,-1.481,-1.528,-1.690,0.075,1.597,-1.554,-1.375,-1.475,-3.226,0.377,-3.129,-1.546,-1.147,-3.040,-1.147,-0.393,-1.920,-0.938,-0.869,-1.072
Republic of the Congo,COG,1985,4.000,0.076,0.058,0.113,0.033,0.107,0.137,0.182,-1.620,-1.573,0.249,-2.511,0.186,0.000,-1.240,0.196,0.167,0.147,-0.416,-1.481,-1.528,-1.690,0.075,1.597,-1.554,-1.375,-1.475,-3.226,0.373,-3.129,-1.546,-1.147,-3.040,-1.147,-0.393,-1.920,-0.938,-0.869,-1.072
Republic of the Congo,COG,1986,4.000,0.077,0.057,0.112,0.033,0.106,0.137,0.182,-1.620,-1.573,0.249,-2.511,0.186,0.000,-1.240,0.196,0.167,0.147,-0.416,-1.481,-1.528,-2.042,0.075,1.597,-1.554,-1.375,-1.475,-3.226,0.369,-3.129,-1.546,-1.147,-3.040,-1.147,-0.393,-1.920,-0.938,-0.869,-1.072
Republic of the Congo,COG,1987,4.000,0.076,0.057,0.113,0.033,0.105,0.137,0.182,-1.620,-1.573,0.249,-2.511,0.186,0.000,-1.240,0.196,0.167,0.147,-0.416,-1.481,-1.528,-2.042,0.075,1.597,-1.554,-1.171,-1.475,-3.226,0.365,-3.129,-1.546,-1.147,-3.040,-1.147,-0.393,-1.920,-0.938,-0.869,-1.072
Republic of the Congo,COG,1988,4.000,0.076,0.057,0.113,0.033,0.104,0.137,0.182,-1.620,-1.573,0.249,-2.511,0.186,0.000,-1.240,0.196,0.167,0.147,-0.416,-1.481,-1.528,-2.042,0.075,1.597,-1.554,-1.171,-1.475,-3.226,0.361,-3.129,-1.546,-1.147,-3.040,-1.147,-0.393,-1.920,-0.938,-0.869,-1.072
Republic of the Congo,COG,1989,4.000,0.076,0.058,0.113,0.033,0.103,0.137,0.182,-1.620,-1.573,0.249,-2.511,0.186,0.000,-1.593,0.196,0.167,0.147,-0.416,-1.481,-1.528,-2.042,0.075,1.597,-1.554,-1.171,-1.475,-3.226,0.357,-3.129,-1.546,-1.147,-3.040,-1.147,-0.393,-1.920,-0.938,-0.869,-1.072
Republic of the Congo,COG,1990,4.000,0.196,0.072,0.156,0.066,0.156,0.635,0.207,1.085,-0.006,0.657,-1.693,0.212,0.000,-1.593,0.222,0.187,0.176,-0.416,-1.171,-0.343,-1.390,0.210,1.363,-0.688,-0.809,-0.768,-0.877,0.516,-0.708,-1.279,-0.861,-1.920,-0.726,-0.393,-1.519,-0.861,-0.869,-1.072
Republic of the Congo,COG,1991,4.000,0.230,0.139,0.253,0.176,0.189,0.693,0.265,1.085,-0.006,0.657,-0.812,0.359,0.000,-1.593,0.453,0.258,0.336,0.136,0.827,0.911,-0.207,0.434,1.363,0.398,1.476,0.721,0.844,0.526,0.924,-0.647,0.053,0.145,0.984,1.581,0.273,-0.293,0.323,-0.003
Republic of the Congo,COG,1992,4.000,0.282,0.169,0.335,0.196,0.246,0.741,0.262,1.085,-0.006,0.686,-0.300,0.357,1.000,1.356,0.453,0.247,0.329,0.136,0.890,0.911,-0.207,0.636,1.976,1.087,1.476,0.721,1.209,0.584,2.018,0.556,-0.619,0.758,0.984,1.581,0.273,-0.293,0.323,-0.003
Republic of the Congo,COG,1993,4.000,0.342,0.212,0.462,0.301,0.299,0.816,0.413,1.045,0.364,0.672,-0.300,0.349,1.000,0.912,0.412,0.226,0.372,0.136,0.827,0.911,-0.207,0.674,1.976,1.087,1.476,0.721,1.209,0.570,2.018,0.556,-0.619,0.758,0.984,1.581,0.273,-0.168,0.323,-0.003
Republic of the Congo,COG,1994,4.000,0.334,0.206,0.449,0.293,0.293,0.816,0.370,1.045,0.364,0.672,-0.300,0.349,1.000,0.912,0.412,0.226,0.372,0.136,0.827,0.911,-0.207,0.674,1.976,1.087,1.476,1.033,1.209,0.570,2.018,0.556,-0.619,0.758,0.984,1.581,0.273,-0.168,0.323,-0.003
Republic of the Congo,COG,1995,4.000,0.334,0.206,0.449,0.295,0.293,0.816,0.370,1.045,0.364,0.672,-0.300,0.349,1.000,0.912,0.412,0.226,0.372,0.174,0.827,0.911,-0.207,0.675,1.976,1.087,1.476,1.033,1.209,0.570,2.018,0.556,-0.619,0.758,0.984,1.581,0.273,-0.168,0.323,-0.003
Republic of the Congo,COG,1996,4.000,0.334,0.206,0.449,0.302,0.293,0.816,0.370,1.045,0.364,0.672,-0.300,0.349,1.000,0.912,0.412,0.226,0.372,0.174,0.827,0.911,-0.207,0.741,1.976,1.087,1.476,1.033,1.209,0.570,2.018,0.556,-0.619,0.758,0.984,1.581,0.273,-0.168,0.323,-0.003
Republic of the Congo,COG,1997,4.000,0.158,0.092,0.246,0.069,0.145,0.560,0.231,-0.592,-0.883,0.434,-0.093,0.210,0.000,0.912,0.255,0.158,0.163,,-0.939,-0.370,-0.879,,1.715,,-0.170,-0.504,0.527,0.387,2.018,0.556,-1.169,0.758,-0.139,0.492,-1.173,-0.943,-0.851,-0.782
Republic of the Congo,COG,1998,4.000,0.133,0.076,0.164,0.081,0.111,0.441,0.000,-0.592,-1.225,0.420,-0.093,0.220,0.000,,0.224,0.218,0.163,-0.198,-0.939,-0.370,-0.879,0.291,1.184,-0.101,-0.170,-0.504,0.527,0.345,2.018,0.556,-1.169,0.758,-0.139,0.492,-0.870,-0.943,-0.851,-0.782
Republic of the Congo,COG,1999,4.000,0.133,0.076,0.164,0.078,0.110,0.441,0.000,-0.592,-1.225,0.420,-0.093,0.220,0.000,,0.224,0.218,0.163,-0.198,-0.939,-0.370,-0.879,0.254,1.184,-0.101,-0.170,-0.504,0.527,0.341,2.018,0.556,-1.169,0.758,-0.139,0.492,-0.870,-0.943,-0.851,-0.782
Republic of the Congo,COG,2000,4.000,0.132,0.076,0.161,0.077,0.108,0.441,0.000,-0.917,-1.429,0.418,-0.093,0.221,0.000,,0.230,0.218,0.169,-0.198,-0.939,-0.370,-0.879,0.254,1.184,-0.101,-0.170,-0.504,0.527,0.337,2.018,0.556,-1.169,0.758,-0.139,0.492,-0.870,-0.943,-0.693,-0.782
Republic of the Congo,COG,2001,4.000,0.128,0.075,0.160,0.077,0.106,0.441,0.000,-0.917,-1.429,0.408,-0.093,0.221,0.000,,0.230,0.218,0.169,-0.198,-0.939,-0.862,-0.879,0.254,1.184,-0.101,-0.170,-0.504,0.527,0.333,2.018,0.556,-1.530,0.758,-0.139,0.492,-0.870,-0.943,-0.693,-0.782
Republic of the Congo,COG,2002,4.000,0.142,0.086,0.208,0.088,0.132,0.480,0.093,-0.979,-1.284,0.408,-0.093,0.221,1.000,-0.134,0.230,0.218,0.169,-0.198,-0.939,-0.862,-0.879,0.254,1.574,-0.101,-0.170,-0.504,0.527,0.381,2.018,0.556,-1.530,0.758,-0.139,0.492,-0.870,-0.943,-0.693,-0.782
Republic of the Congo,COG,2003,4.000,0.157,0.100,0.257,0.100,0.142,0.450,0.114,-0.979,-1.284,0.408,-0.093,0.229,1.000,-0.134,0.230,0.237,0.169,-0.198,-0.939,-0.862,-0.879,0.254,1.574,-0.101,-0.170,-0.504,0.527,0.365,2.018,0.556,-1.530,0.758,-0.139,0.492,-0.870,-0.943,-0.693,-0.782
Republic of the Congo,COG,2004,4.000,0.157,0.103,0.257,0.100,0.141,0.450,0.114,-0.979,-1.284,0.408,-0.093,0.236,1.000,-0.134,0.230,0.261,0.169,-0.198,-0.939,-0.862,-0.879,0.254,1.574,-0.101,-0.170,-0.504,0.527,0.361,2.018,0.556,-1.530,0.758,-0.139,0.492,-0.870,-0.943,-0.693,-0.782
Republic of the Congo,COG,2005,4.000,0.157,0.103,0.257,0.100,0.140,0.450,0.114,-0.979,-1.284,0.408,-0.093,0.236,1.000,-0.134,0.230,0.261,0.169,-0.198,-0.939,-0.862,-0.879,0.254,1.574,-0.101,-0.170,-0.504,0.527,0.357,2.018,0.556,-1.530,0.758,-0.139,0.492,-0.870,-0.943,-0.693,-0.782
Republic of the Congo,COG,2006,4.000,0.157,0.103,0.257,0.100,0.138,0.450,0.114,-0.979,-1.284,0.408,-0.093,0.236,1.000,-0.134,0.230,0.261,0.169,-0.198,-0.939,-0.862,-0.879,0.254,1.574,-0.101,-0.170,-0.504,0.527,0.353,2.018,0.556,-1.530,0.758,-0.139,0.492,-0.870,-0.943,-0.693,-0.782
Republic of the Congo,COG,2007,4.000,0.156,0.102,0.255,0.099,0.136,0.450,0.105,-0.979,-1.284,0.408,-0.093,0.236,1.000,-0.148,0.230,0.261,0.169,-0.198,-0.939,-0.862,-0.879,0.254,1.574,-0.101,-0.170,-0.504,0.527,0.347,2.018,0.556,-1.530,0.758,-0.139,0.492,-0.870,-0.943,-0.693,-0.782
Republic of the Congo,COG,2008,4.000,0.156,0.102,0.254,0.098,0.133,0.450,0.096,-0.979,-1.284,0.408,-0.093,0.236,1.000,-0.148,0.230,0.261,0.169,-0.198,-0.939,-0.862,-0.879,0.254,1.574,-0.101,-0.170,-0.504,0.527,0.340,2.018,0.556,-1.530,0.758,-0.139,0.492,-0.870,-0.943,-0.693,-0.782
Republic of the Congo,COG,2009,4.000,0.152,0.103,0.256,0.097,0.132,0.450,0.108,-0.979,-1.284,0.402,-0.093,0.236,1.000,-0.208,0.230,0.261,0.169,-0.198,-0.939,-0.862,-0.879,0.250,1.574,-0.346,-0.170,-0.504,0.527,0.333,2.018,0.556,-1.530,0.758,-0.139,0.492,-0.870,-0.943,-0.693,-0.782
Republic of the Congo,COG,2010,4.000,0.152,0.100,0.256,0.096,0.130,0.450,0.121,-0.979,-1.284,0.402,-0.093,0.228,1.000,-0.208,0.230,0.261,0.150,-0.198,-0.939,-0.862,-0.879,0.250,1.574,-0.346,-0.170,-0.504,0.527,0.327,2.018,0.556,-1.530,0.758,-0.139,0.492,-0.870,-1.040,-0.693,-0.782
Republic of the Congo,COG,2011,4.000,0.152,0.100,0.256,0.096,0.128,0.450,0.121,-0.979,-1.284,0.402,-0.093,0.228,1.000,-0.208,0.230,0.261,0.150,-0.198,-0.939,-0.862,-0.879,0.250,1.574,-0.346,-0.170,-0.504,0.527,0.320,2.018,0.556,-1.530,0.758,-0.139,0.492,-0.870,-1.040,-0.693,-0.782
Republic of the Congo,COG,2012,4.000,0.152,0.103,0.255,0.096,0.128,0.451,0.118,-0.979,-1.284,0.402,-0.093,0.242,1.000,-0.534,0.255,0.261,0.150,-0.198,-0.939,-0.862,-0.879,0.250,1.574,-0.346,-0.170,-0.504,0.527,0.321,2.018,0.556,-1.530,0.758,-0.139,0.492,-0.870,-1.040,-0.693,-0.782
Republic of the Congo,COG,2013,4.000,0.163,0.105,0.251,0.106,0.128,0.466,0.114,-1.681,-1.452,0.444,-0.093,0.249,1.000,-0.534,0.268,0.303,0.120,0.267,-0.621,-1.854,-0.163,0.299,1.574,-0.178,0.031,0.191,0.527,0.327,2.018,0.556,-1.530,0.758,0.037,0.817,-1.131,-1.390,-0.490,-0.735
Republic of the Congo,COG,2014,4.000,0.167,0.105,0.251,0.106,0.127,0.466,0.114,-1.681,-1.452,0.444,-0.093,0.249,1.000,-0.534,0.268,0.303,0.120,0.267,-0.621,-1.854,-0.163,0.299,1.574,-0.178,0.031,0.191,0.527,0.325,2.018,0.556,-1.530,0.758,0.037,0.817,-1.131,-1.390,-0.490,-0.735
Republic of the Congo,COG,2015,4.000,0.162,0.105,0.251,0.106,0.134,0.466,0.114,-1.681,-1.452,0.432,-0.093,0.249,1.000,-0.534,0.268,0.303,0.120,0.267,-0.621,-1.854,-0.163,0.299,1.574,-0.178,0.031,0.191,0.527,0.346,2.018,0.556,-1.530,0.758,0.037,0.817,-1.131,-1.390,-0.490,-0.735
Republic of the Congo,COG,2016,4.000,0.160,0.105,0.250,0.104,0.134,0.466,0.101,-1.681,-1.452,0.435,-0.093,0.249,1.000,-0.132,0.268,0.303,0.120,0.267,-0.621,-1.854,-0.163,0.299,1.574,-0.178,0.031,0.191,0.527,0.346,2.018,0.556,-1.530,0.758,0.037,0.817,-1.131,-1.390,-0.490,-0.735
Republic of the Congo,COG,2017,4.000,0.161,0.106,0.252,0.105,0.186,0.466,0.096,-1.681,-1.452,0.435,-0.093,0.254,1.000,0.359,0.268,0.315,0.120,0.267,-0.621,-1.854,-0.163,0.317,1.574,-0.178,0.199,0.191,0.527,0.513,2.018,0.556,-1.530,0.758,0.037,0.817,-1.331,-1.390,-0.490,-0.529
Republic of the Congo,COG,2018,4.000,0.164,0.131,0.260,0.113,0.190,0.502,0.094,-1.681,-0.765,0.435,-0.093,0.327,1.000,0.359,0.444,0.326,0.152,0.267,-0.621,-1.636,0.325,0.317,1.574,-0.178,0.017,0.191,0.527,0.520,2.018,0.556,-1.530,0.758,0.037,0.817,-0.923,-1.133,-0.490,-0.327
Republic of the Congo,COG,2019,4.000,0.170,0.136,0.250,0.105,0.186,0.497,0.094,-1.681,-1.430,0.459,-0.093,0.352,1.000,0.359,0.444,0.321,0.253,0.267,-0.621,-1.847,-0.582,0.317,1.574,-0.178,0.201,0.191,0.527,0.518,2.018,0.556,-2.088,0.758,-0.240,0.817,-0.923,-0.421,-0.569,-0.848
Republic of the Congo,COG,2020,4.000,0.174,0.143,0.255,0.121,0.199,0.603,0.094,-0.943,-0.579,0.460,-0.093,0.367,1.000,0.359,0.407,0.392,0.254,0.218,-1.134,-1.632,-0.582,0.368,1.574,-0.141,0.090,0.191,0.527,0.553,2.018,0.556,-2.088,0.758,0.047,0.817,-0.283,-0.421,-0.308,-0.317
Republic of the Congo,COG,2021,4.000,0.172,0.140,0.255,0.116,0.199,0.603,0.076,-0.943,-0.579,0.460,-0.093,0.363,1.000,-0.119,0.392,0.392,0.259,0.218,-1.134,-1.427,0.309,0.334,1.574,-0.141,0.001,0.191,0.527,0.551,2.018,0.556,-2.088,0.231,0.047,0.817,-0.283,-0.421,-0.308,-0.317
Republic of the Congo,COG,2022,4.000,0.170,0.137,0.243,0.116,0.192,0.592,0.082,-1.408,-1.440,0.460,-0.083,0.362,1.000,0.303,0.392,0.392,0.267,0.218,-1.134,-2.119,-0.154,0.334,1.574,-0.141,0.001,-0.220,0.527,0.543,2.018,0.556,-1.826,0.231,0.047,0.817,-0.283,-0.421,-0.308,-0.317
Republic of the Congo,COG,2023,4.000,0.160,0.138,0.253,0.122,0.196,0.615,0.097,-1.408,-1.080,0.433,-0.083,0.359,1.000,0.303,0.379,0.392,0.265,0.218,-1.134,-1.838,-0.154,0.313,1.574,-0.141,0.099,-0.220,0.527,0.548,2.018,0.556,-1.826,0.231,0.047,0.817,-0.283,-0.421,-0.487,-0.317
Republic of the Congo,COG,2024,4.000,0.166,0.139,0.254,0.117,0.196,0.616,0.097,-1.408,-1.080,0.441,-0.083,0.359,1.000,0.303,0.372,0.373,0.291,0.218,-1.134,-1.838,-0.154,0.313,1.574,-0.141,0.099,-0.220,0.527,0.542,2.018,0.556,-1.826,0.231,0.047,0.817,-0.283,-0.421,-0.333,-0.773
Rwanda,RWA,1960,4.000,0.022,0.055,0.087,0.069,0.040,0.263,0.000,-1.003,-0.203,0.063,-0.107,0.190,0.000,,0.069,0.053,0.410,,0.739,-0.929,-1.738,,0.049,,-2.130,-1.760,-0.231,0.133,0.363,0.369,1.486,-0.586,-0.998,-1.353,-1.700,0.416,-0.640,-1.584
Rwanda,RWA,1961,4.000,0.033,0.100,0.149,0.113,0.059,0.263,0.108,-1.003,-0.203,0.072,0.434,0.314,1.000,0.136,0.309,0.064,0.550,0.286,0.739,-0.929,-1.972,0.451,0.049,-0.233,-2.130,-1.760,-0.068,0.166,0.151,0.369,1.486,-0.516,-0.998,-1.353,-1.293,0.912,-0.197,-1.584
Rwanda,RWA,1962,4.000,0.090,0.142,0.265,0.175,0.131,0.257,0.403,-0.503,-0.203,0.190,0.434,0.354,1.000,0.136,0.371,0.111,0.572,0.286,-1.243,-1.050,-1.972,0.451,0.049,-0.233,-2.130,1.066,-0.068,0.320,0.151,0.369,1.486,-0.516,-0.908,-1.562,-1.293,0.912,-0.010,0.195
Rwanda,RWA,1963,4.000,0.131,0.146,0.255,0.176,0.123,0.209,0.403,-0.503,-0.203,0.333,0.434,0.378,1.000,0.136,0.506,0.129,0.488,0.144,-1.243,-1.050,-1.972,0.351,0.049,-1.392,-2.130,1.066,-0.519,0.306,0.028,0.170,1.046,-0.645,-0.908,-1.562,-0.416,0.753,-0.642,0.902
Rwanda,RWA,1964,4.000,0.129,0.143,0.248,0.173,0.121,0.209,0.403,-0.503,-0.203,0.333,0.122,0.378,1.000,0.136,0.506,0.129,0.488,0.144,-1.243,-1.050,-1.972,0.351,0.049,-1.392,-2.130,1.066,-1.114,0.306,-0.229,0.058,1.046,-0.990,-0.908,-1.562,-0.416,0.753,-0.642,0.960
Rwanda,RWA,1965,4.000,0.126,0.142,0.239,0.170,0.119,0.209,0.398,-0.503,-0.203,0.333,0.122,0.378,1.000,-1.039,0.506,0.129,0.488,0.144,-1.243,-1.050,-1.972,0.351,-0.288,-1.392,-2.130,1.066,-1.232,0.306,-1.045,0.058,1.046,-0.990,-0.908,-1.562,-0.416,0.753,-0.642,0.960
Rwanda,RWA,1966,4.000,0.125,0.141,0.238,0.169,0.118,0.209,0.409,-0.503,-0.203,0.333,-0.004,0.378,1.000,-1.039,0.506,0.129,0.488,0.144,-1.243,-1.050,-1.972,0.351,-0.288,-1.392,-2.130,1.066,-1.259,0.306,-1.045,0.058,1.046,-0.990,-0.908,-1.562,-0.416,0.753,-0.642,0.960
Rwanda,RWA,1967,4.000,0.125,0.141,0.238,0.169,0.118,0.209,0.409,-0.503,-0.203,0.333,-0.004,0.378,1.000,-1.039,0.506,0.129,0.488,0.144,-1.243,-1.050,-1.972,0.351,-0.288,-1.392,-2.130,1.066,-1.259,0.306,-1.045,0.058,1.046,-0.990,-0.908,-1.562,-0.416,0.753,-0.642,0.960
Rwanda,RWA,1968,4.000,0.125,0.141,0.238,0.169,0.118,0.209,0.409,-0.503,-0.203,0.333,-0.004,0.378,1.000,-1.039,0.506,0.129,0.488,0.144,-1.243,-1.050,-1.972,0.351,-0.288,-1.392,-2.130,1.066,-1.259,0.306,-1.045,0.058,1.046,-0.990,-0.908,-1.562,-0.416,0.753,-0.642,0.960
Rwanda,RWA,1969,4.000,0.126,0.140,0.238,0.170,0.118,0.209,0.412,-0.503,-0.203,0.333,-0.004,0.378,1.000,-1.186,0.506,0.129,0.488,0.144,-1.243,-1.050,-1.972,0.351,-0.596,-1.392,-2.130,1.066,-1.259,0.306,-1.045,0.058,1.046,-0.990,-0.908,-1.562,-0.416,0.753,-0.642,0.960
Rwanda,RWA,1970,4.000,0.113,0.142,0.241,0.168,0.119,0.209,0.410,-0.503,-0.203,0.290,-0.004,0.381,1.000,-1.186,0.506,0.140,0.488,0.144,-1.243,-1.050,-1.684,0.351,-0.596,-1.392,-2.130,1.066,-1.064,0.306,-1.045,0.058,1.046,-0.990,-0.908,-1.562,-0.568,0.753,-0.642,0.757
Rwanda,RWA,1971,4.000,0.118,0.146,0.241,0.168,0.119,0.209,0.410,-0.503,-0.203,0.302,-0.004,0.395,1.000,-1.186,0.506,0.140,0.543,0.144,-1.243,-1.050,-1.684,0.351,-0.596,-1.392,-2.130,1.066,-1.064,0.306,-1.045,0.058,1.046,-0.990,-0.908,-1.562,-0.568,1.054,-0.759,0.757
Rwanda,RWA,1972,4.000,0.118,0.146,0.241,0.170,0.119,0.209,0.410,-0.503,-0.203,0.302,-0.004,0.395,1.000,-1.186,0.506,0.140,0.543,0.144,-1.243,-1.050,-1.684,0.380,-0.596,-1.034,-2.130,1.066,-1.064,0.306,-1.045,0.058,1.046,-0.990,-0.908,-1.562,-0.568,1.054,-0.759,0.757
